model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Anchored-20,4096,0.9,9,0,ok,17406,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,10,0,ok,72533,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,4096,0.9,11,0,ok,44003,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,12,0,ok,58178,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,13,0,ok,83188,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,14,0,ok,56866,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,15,0,ok,84446,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,4096,0.9,16,0,ok,70988,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,4096,0.9,17,0,ok,68236,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,18,0,ok,62043,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,4096,0.9,19,0,ok,19087,,"iced by the universe of the universe. The universe is a very large, very"
Anchored-20,8192,0.1,0,0,ok,81488,1,"ψ1, and the time-to-end of the universe. The goal"
Anchored-20,8192,0.1,1,0,ok,11818,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,2,0,ok,46271,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,3,0,ok,19241,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,4,0,ok,39545,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,5,0,ok,21240,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,6,0,ok,71738,1,"ψ1, and the time-to-end of the universe. The goal"
Anchored-20,8192,0.1,7,0,ok,95133,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,8,0,ok,41772,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,9,0,ok,29049,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,10,0,ok,89810,1,"ψ1, and the time-to-end of the universe. The goal"
Anchored-20,8192,0.1,11,0,ok,94734,1,"ψ1, and the time-to-end of the universe. The goal"
Anchored-20,8192,0.1,12,0,ok,25630,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,13,0,ok,90477,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.1,14,0,ok,32988,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,15,0,ok,23517,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,16,0,ok,86827,1,"ψ1, and the time-to-end of the universe. The goal"
Anchored-20,8192,0.1,17,0,ok,20383,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,18,0,ok,41188,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.1,19,0,ok,10709,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,0,0,ok,49012,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,1,0,ok,43628,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,2,0,ok,33917,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,3,0,ok,68510,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,4,0,ok,31215,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,5,0,ok,91842,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,6,0,ok,89439,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,7,0,ok,83766,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,8,0,ok,18319,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,9,0,ok,22353,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,10,0,ok,24233,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,11,0,ok,87472,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,12,0,ok,10390,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.3,13,0,ok,88460,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,14,0,ok,32517,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,15,0,ok,66285,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,16,0,ok,72297,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.3,17,0,ok,14084,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,18,0,ok,56653,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.3,19,0,ok,63476,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.5,0,0,ok,95418,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.5,1,0,ok,67509,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,2,0,ok,86959,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.5,3,0,ok,45809,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,4,0,ok,55730,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,5,0,ok,80673,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,6,0,ok,77334,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,7,0,ok,57120,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,8,0,ok,40863,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,9,0,ok,95398,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,10,0,ok,70060,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,11,0,ok,53251,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,12,0,ok,60050,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,13,0,ok,33850,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,14,0,ok,49049,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,15,0,ok,22056,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,16,0,ok,53787,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,17,0,ok,61668,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,18,0,ok,31467,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.5,19,0,ok,30591,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,0,0,ok,85705,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,1,0,ok,43625,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,2,0,ok,91599,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,3,0,ok,90557,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,4,0,ok,84026,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,5,0,ok,81063,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,6,0,ok,72493,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,7,0,ok,27850,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,8,0,ok,59842,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,9,0,ok,27421,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,10,0,ok,79791,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,11,0,ok,49813,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,12,0,ok,13527,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,13,0,ok,32352,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,14,0,ok,86531,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.7,15,0,ok,40460,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,16,0,ok,35737,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,17,0,ok,43679,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,18,0,ok,56950,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.7,19,0,ok,58459,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,0,0,ok,24441,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,1,0,ok,96651,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,2,0,ok,63405,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,3,0,ok,63204,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,4,0,ok,59625,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.9,5,0,ok,64980,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.9,6,0,ok,88298,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.9,7,0,ok,95451,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,8192,0.9,8,0,ok,81344,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.9,9,0,ok,92279,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,10,0,ok,55850,1,"ψ1, and the time-to-end of the universe is the most"
Anchored-20,8192,0.9,11,0,ok,17979,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,12,0,ok,14024,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,13,0,ok,57652,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,14,0,ok,15899,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,15,0,ok,61756,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,16,0,ok,52892,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,17,0,ok,19390,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,18,0,ok,66256,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,8192,0.9,19,0,ok,29970,1,"ψ1, and the number of times the time-consuming process is not sufficient"
Anchored-20,16384,0.1,0,0,ok,38367,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,1,0,ok,20270,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,2,0,ok,84442,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,3,0,ok,43966,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,4,0,ok,83919,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,5,0,ok,20074,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,6,0,ok,34072,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,7,0,ok,42363,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,8,0,ok,82764,1,"ψ1, and the goal of the universe is to be a good step."
Anchored-20,16384,0.1,9,0,ok,58115,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,10,0,ok,82395,1,"ψ1, and the goal of the universe is to be a good step."
Anchored-20,16384,0.1,11,0,ok,91835,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,12,0,ok,42423,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,13,0,ok,32108,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,14,0,ok,20004,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,15,0,ok,89149,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,16,0,ok,72861,1,"ψ1, and the number of times the time-to-gotten."
Anchored-20,16384,0.1,17,0,ok,62659,1,"ψ1, and the goal of the universe is to be a good step."
